reaction,FBAmodel,background_conc,system_volume
EX_MGlcn30_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn30_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn30__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn30__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn31_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn31_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn31__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn31__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn32_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn32_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn32__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn32__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn34_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn34_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn34__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn34__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn35_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn35_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn35__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn35__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn36_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn36_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn36__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn36__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn39_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn39_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn39__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn39__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn3__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn3__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn4_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn4_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn40_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn40_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn40__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn40__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn41_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn41_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn41__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn41__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn42_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn42_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn42__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn42__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn46_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn46_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn46__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn46__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn4__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn4__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn5_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn5_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn51_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn51_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn51__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn51__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn55_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn55_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn55__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn55__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn56_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn56_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn56__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn56__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn5__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn5__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn69_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn69_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn69__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn69__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn70_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn70_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn70__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn70__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn71_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn71_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn71__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn71__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn72_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn72_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn72__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn72__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn73_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn73_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn73__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn73__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn74_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn74_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn74__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn74__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn78_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn78_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn78__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn78__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn79_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn79_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn79__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn79__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn80_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn80_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn80__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn80__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn83_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn83_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn83__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn83__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn84_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn84_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn84__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn84__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn89_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn89_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn89__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn89__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn90_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn90_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn90__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn90__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn91_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn91_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn91__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn91__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn92_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn92_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn92__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn92__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn93_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn93_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn93__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn93__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn94_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn94_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn94__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn94__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn95_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn95_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn95__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn95__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn96_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn96_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn96__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn96__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn97_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn97_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn97__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn97__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn98_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn98_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn98__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn98__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn99_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn99_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn99__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_MGlcn99__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_T__antigen_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_T__antigen_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_Tn__antigen_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_Tn__antigen_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_acald_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_acald_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_acgal_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_acgal_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_acgam_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_acgam_e_r,Anaerostipes_caccae_DSM_14662,0.1,0.001
EX_acnam2a6agal_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_acnam2a6agal_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_agal1b3agal_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_agal1b3agal_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_agam1b3agal_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_agam1b3agal_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_agam1b6agal_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_agam1b6agal_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_ala__L_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_ala__L_e_r,Anaerostipes_caccae_DSM_14662,1,0.001
EX_alaasp_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alaasp_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alagln_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alagln_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alaglu_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alaglu_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alagly_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alagly_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alahis_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alahis_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alaleu_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alaleu_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alathr_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_alathr_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_arab__L_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_arab__L_e_r,Anaerostipes_caccae_DSM_14662,0.04737,0.001
EX_arbt_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_arbt_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_asn__L_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_asn__L_e_r,Anaerostipes_caccae_DSM_14662,0.225,0.001
EX_aso3_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_aso3_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_aso4_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_aso4_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_asp__L_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_asp__L_e_r,Anaerostipes_caccae_DSM_14662,0.225,0.001
EX_bhb_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_bhb_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_biomass_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_biomass_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_btn_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_btn_e_r,Anaerostipes_caccae_DSM_14662,1,0.001
EX_ca2_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_ca2_e_r,Anaerostipes_caccae_DSM_14662,1,0.001
EX_cd2_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_cd2_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_cellb_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_cellb_e_r,Anaerostipes_caccae_DSM_14662,0.01974,0.001
EX_cgly_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_cgly_e_r,Anaerostipes_caccae_DSM_14662,0.1,0.001
EX_chol_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_chol_e_r,Anaerostipes_caccae_DSM_14662,1,0.001
EX_chols_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_chols_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_chtbs_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_chtbs_e_r,Anaerostipes_caccae_DSM_14662,0.1,0.001
EX_cl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_cl_e_r,Anaerostipes_caccae_DSM_14662,1,0.001
EX_co2_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_co2_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_cobalt2_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_cobalt2_e_r,Anaerostipes_caccae_DSM_14662,1,0.001
EX_core2_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core2_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core2__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core2__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core3_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core3_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core4_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core4_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core4__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core4__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core5_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core5_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core6_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core6_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core8_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_core8_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_crn_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_crn_e_r,Anaerostipes_caccae_DSM_14662,50,0.001
EX_cro4_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_cro4_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_cu2_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_cu2_e_r,Anaerostipes_caccae_DSM_14662,1,0.001
EX_cys__L_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_cys__L_e_r,Anaerostipes_caccae_DSM_14662,1,0.001
EX_etoh_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_etoh_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_f1a_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_f1a_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_f1a__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_f1a__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_fe2_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_fe2_e_r,Anaerostipes_caccae_DSM_14662,1,0.001
EX_fe3_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_fe3_e_r,Anaerostipes_caccae_DSM_14662,1,0.001
EX_fecrm_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_fecrm_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_for_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_for_e_r,Anaerostipes_caccae_DSM_14662,0.1,0.001
EX_fru_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_fru_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gal_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gal_e_r,Anaerostipes_caccae_DSM_14662,0.03947,0.001
EX_gal1a3acgal_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gal1a3acgal_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gal1b3acgal_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gal1b3acgal_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_galt_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_galt_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gcald_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gcald_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glc__D_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glc__D_e_r,Anaerostipes_caccae_DSM_14662,0.03947,0.001
EX_gln__L_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gln__L_e_r,Anaerostipes_caccae_DSM_14662,0.18,0.001
EX_glu__L_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glu__L_e_r,Anaerostipes_caccae_DSM_14662,0.18,0.001
EX_gly_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gly_e_r,Anaerostipes_caccae_DSM_14662,0.45,0.001
EX_glyasn_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyasn_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyasp_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyasp_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyb_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyb_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyc_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyc_e_r,Anaerostipes_caccae_DSM_14662,0.899827,0.001
EX_glyc3p_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyc3p_e_r,Anaerostipes_caccae_DSM_14662,0.1,0.001
EX_glycys_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glycys_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glygln_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glygln_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyglu_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyglu_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyleu_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyleu_e_r,Anaerostipes_caccae_DSM_14662,0.1,0.001
EX_glymet_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glymet_e_r,Anaerostipes_caccae_DSM_14662,0.1,0.001
EX_glyphe_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glyphe_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glypro_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glypro_e_r,Anaerostipes_caccae_DSM_14662,0.1,0.001
EX_glytyr_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_glytyr_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gncore1_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gncore1_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gncore1__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gncore1__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gncore2_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gncore2_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gncore2__rl_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_gncore2__rl_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_h_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_h_e_r,Anaerostipes_caccae_DSM_14662,0.1,0.001
EX_h2o_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_h2o_e_r,Anaerostipes_caccae_DSM_14662,10,0.001
EX_hg2_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_hg2_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_his__L_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_his__L_e_r,Anaerostipes_caccae_DSM_14662,0.15,0.001
EX_hxan_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_hxan_e_r,Anaerostipes_caccae_DSM_14662,0.1,0.001
EX_k_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_k_e_r,Anaerostipes_caccae_DSM_14662,1,0.001
EX_kesto_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_kesto_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_kestopt_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_kestopt_e_r,Anaerostipes_caccae_DSM_14662,0.0625,0.001
EX_kestottr_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_kestottr_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_lac__D_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_lac__D_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_leu__L_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_leu__L_e_r,Anaerostipes_caccae_DSM_14662,0.15,0.001
EX_lys__L_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_lys__L_e_r,Anaerostipes_caccae_DSM_14662,0.15,0.001
EX_malt_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_malt_e_r,Anaerostipes_caccae_DSM_14662,0.01974,0.001
EX_man_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_man_e_r,Anaerostipes_caccae_DSM_14662,0.03947,0.001
EX_mantr_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_mantr_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_melib_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_melib_e_r,Anaerostipes_caccae_DSM_14662,0.01974,0.001
EX_met__D_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_met__D_e_r,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_met__L_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
EX_met__L_e_r,Anaerostipes_caccae_DSM_14662,0.18,0.001
EX_metala_e_f,Anaerostipes_caccae_DSM_14662,1000,0.001
